date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,station_id,ddd_car
2015-01-13,23.33684210526316,30.80701754385965,26.454385964912284,85.10526315789474,10.147368421052631,4.136842105263158,5.2105263157894735,222.6140350877193,1.9649122807017543,96001,N 
2015-01-14,23.488235294117647,30.664705882352937,26.400000000000002,86.1470588235294,15.682352941176472,4.664705882352941,5.294117647058823,239.10294117647058,1.8970588235294117,96015,N 
2015-01-15,23.177419354838708,30.638709677419353,26.18064516129032,86.29032258064517,11.951612903225806,4.15483870967742,5.274193548387097,232.40322580645162,1.8870967741935485,96001,N 
2015-01-16,23.653225806451612,31.225806451612904,26.811290322580643,84.06451612903226,14.208064516129031,4.574193548387097,5.516129032258065,270.1774193548387,2.1129032258064515,96001,N 
2015-01-17,23.508064516129032,30.687096774193552,26.506451612903227,85.06451612903226,12.101612903225806,5.903225806451613,5.080645161290323,239.8709677419355,2.0161290322580645,96009,N 
2015-01-18,23.35625,29.9375,25.8703125,87.296875,12.5421875,3.865625,4.796875,229.9375,1.859375,96009,N 
2015-01-19,23.1463768115942,30.128985507246377,25.8231884057971,87.43478260869566,13.508695652173913,3.5217391304347827,4.884057971014493,227.97101449275362,1.6666666666666667,96001,N 
2015-01-20,23.19193548387097,30.633870967741935,26.059677419354838,86.61290322580645,13.501612903225807,3.553225806451613,4.612903225806452,194.80645161290323,1.4516129032258065,96009,N 
2015-01-21,23.05873015873016,30.544444444444444,26.125396825396827,85.77777777777777,11.655555555555555,3.3984126984126983,4.349206349206349,210.38095238095238,1.5238095238095237,96009,N 
2015-01-22,23.139655172413793,30.48793103448276,26.23448275862069,85.53448275862068,12.375862068965516,3.9310344827586206,5.293103448275862,208.68965517241378,2.103448275862069,96009,N 
2015-01-23,23.159016393442624,30.088524590163935,25.85737704918033,85.75409836065573,18.859016393442623,3.8377049180327867,4.885245901639344,201.81967213114754,1.819672131147541,96035,N 
2015-01-24,23.066129032258065,30.675806451612903,26.23225806451613,85.37096774193549,12.724193548387097,4.759677419354839,4.903225806451613,239.0483870967742,2.0161290322580645,96009,N 
2015-01-25,23.219402985074627,30.48358208955224,26.223880597014926,86.32835820895522,12.58358208955224,4.422388059701492,4.731343283582089,221.88059701492537,1.6417910447761195,96009,N 
2015-01-26,23.400000000000002,30.695238095238093,26.292063492063495,85.85714285714286,9.119047619047619,4.5809523809523816,4.587301587301587,221.34920634920636,1.7936507936507937,96001,N 
2015-01-27,23.364516129032257,31.174193548387095,26.606451612903225,84.93548387096774,9.980645161290322,4.482258064516128,5.016129032258065,224.69354838709677,2.0,96001,N 
2015-01-28,23.122222222222224,30.928571428571427,26.34285714285714,85.5079365079365,10.958730158730159,5.546031746031746,5.0,230.04761904761904,1.9682539682539681,96009,N 
2015-01-29,22.815384615384616,31.216923076923077,26.333846153846153,84.3076923076923,14.42923076923077,5.106153846153846,5.230769230769231,227.15384615384616,2.0615384615384613,96009,N 
2015-01-30,23.328787878787878,31.236363636363635,26.506060606060608,85.21212121212122,14.293939393939393,5.507575757575758,5.015151515151516,226.42424242424244,1.9696969696969697,96009,N 
2015-01-31,23.147692307692306,30.712307692307693,26.024615384615384,86.53846153846153,13.803076923076924,4.972307692307692,5.492307692307692,237.7846153846154,2.0,96011,N 
2015-02-01,23.133333333333333,30.09861111111111,25.80972222222222,86.52777777777777,15.983333333333333,3.961111111111111,4.833333333333333,208.625,1.7916666666666667,96009,N 
2015-02-02,22.896923076923077,30.496923076923075,26.090769230769233,83.6,12.352307692307692,3.644615384615385,4.876923076923077,201.84615384615384,1.9076923076923078,96031,N 
2015-02-03,22.99285714285714,30.519642857142856,26.332142857142856,84.98214285714286,9.096428571428572,5.117857142857143,5.160714285714286,235.35714285714286,1.7857142857142858,96035,N 
2015-02-04,22.794736842105262,30.470175438596492,25.87017543859649,86.19298245614036,10.207017543859648,4.6192982456140355,4.964912280701754,218.59649122807016,1.8596491228070176,96001,N 
2015-02-05,22.903125,30.6546875,26.06875,85.671875,17.6140625,4.978125,4.75,226.734375,1.828125,96009,N 
2015-02-06,22.7796875,30.503125,25.765625,86.234375,15.1296875,3.9984375,5.03125,211.390625,1.953125,96041,N 
2015-02-07,22.9125,30.6875,26.1,85.546875,13.5875,5.690625,4.578125,205.375,1.765625,96009,N 
2015-02-08,23.26551724137931,30.560344827586206,26.103448275862068,86.29310344827586,8.858620689655172,4.848275862068966,4.5,198.0344827586207,1.7586206896551724,96001,N 
2015-02-09,23.372307692307693,29.94,26.033846153846156,87.15384615384616,15.873846153846154,4.309230769230769,4.923076923076923,193.2153846153846,1.876923076923077,96001,N 
2015-02-10,22.965573770491805,30.54262295081967,26.10327868852459,85.73770491803279,32.855737704918035,4.908196721311475,5.278688524590164,199.78688524590163,1.9672131147540983,96001,N 
2015-02-11,22.947142857142858,30.17142857142857,25.76,86.24285714285715,10.054285714285713,4.922857142857143,4.671428571428572,207.65714285714284,1.7571428571428571,96001,N 
2015-02-12,22.9515625,30.5296875,25.9140625,85.84375,11.4703125,4.2125,5.28125,228.984375,2.015625,96009,N 
2015-02-13,23.00740740740741,30.31111111111111,25.918518518518518,84.9074074074074,13.68888888888889,4.842592592592593,5.037037037037037,230.94444444444446,1.9259259259259258,96009,N 
2015-02-14,23.37313432835821,30.67910447761194,26.301492537313433,84.53731343283582,7.007462686567164,4.446268656716417,4.7611940298507465,220.97014925373134,1.791044776119403,96009,N 
2015-02-15,23.03448275862069,31.21551724137931,26.560344827586206,84.17241379310344,10.032758620689656,5.25,4.344827586206897,174.74137931034483,1.7413793103448276,96009,N 
2015-02-16,23.248333333333335,31.433333333333334,26.668333333333333,83.88333333333334,3.9583333333333335,5.903333333333333,4.85,214.28333333333333,1.7666666666666666,96009,N 
2015-02-17,23.584745762711865,31.076271186440678,26.589830508474577,85.01694915254237,7.61864406779661,6.606779661016949,4.88135593220339,207.45762711864407,1.728813559322034,96041,N 
2015-02-18,23.326666666666664,30.45,25.946666666666665,86.76666666666667,10.643333333333334,4.778333333333333,4.733333333333333,223.53333333333333,1.7333333333333334,96009,N 
2015-02-19,23.02058823529412,30.15294117647059,26.02794117647059,85.6470588235294,25.266176470588235,4.473529411764706,5.029411764705882,198.97058823529412,1.9411764705882353,96001,N 
2015-02-20,23.354237288135593,30.70169491525424,26.361016949152543,84.47457627118644,9.786440677966102,3.925423728813559,5.0508474576271185,230.6271186440678,1.9322033898305084,96001,N 
2015-02-21,22.904838709677417,30.611290322580647,26.21451612903226,83.35483870967742,10.969354838709679,3.3870967741935485,4.951612903225806,214.29032258064515,2.0,96009,N 
2015-02-22,22.827272727272728,31.197727272727274,26.556818181818183,82.56818181818181,9.277272727272727,5.079545454545454,4.886363636363637,228.1818181818182,1.8863636363636365,96001,N 
2015-02-23,23.889583333333334,31.09583333333333,26.808333333333334,84.77083333333333,5.4624999999999995,5.48125,5.354166666666667,246.875,1.7916666666666667,96009,N 
2015-02-24,23.211666666666666,31.445,26.601666666666667,83.75,7.6016666666666675,5.156666666666666,4.933333333333334,222.9,1.8166666666666667,96009,N 
2015-02-25,22.966037735849056,30.99056603773585,26.400000000000002,84.37735849056604,6.233962264150943,5.418867924528302,4.547169811320755,209.1320754716981,1.6415094339622642,96009,N 
2015-02-26,23.539622641509432,31.61509433962264,26.918867924528303,82.77358490566037,3.2773584905660376,5.862264150943396,4.6415094339622645,204.22641509433961,1.6226415094339623,96009,N 
2015-02-27,23.573333333333334,31.621666666666666,26.85666666666667,84.03333333333333,5.535,5.543333333333334,4.5,216.5,1.5833333333333333,96009,N 
2015-02-28,23.76949152542373,31.39152542372881,26.63728813559322,85.28813559322033,6.928813559322034,5.345762711864406,5.033898305084746,211.28813559322035,1.5593220338983051,96009,N 
2015-03-01,23.521212121212123,30.992424242424242,26.45,86.03030303030303,11.1,5.501515151515152,4.909090909090909,220.27272727272728,1.6666666666666667,96015,N 
2015-03-02,22.94126984126984,30.714285714285715,25.904761904761905,84.82539682539682,11.573015873015873,4.1000000000000005,5.142857142857143,237.82539682539684,1.5714285714285714,96009,N 
2015-03-03,23.1953125,31.059375,26.1875,85.203125,12.4828125,4.9234375,5.8125,228.578125,2.015625,96071,N 
2015-03-04,23.423728813559322,31.26949152542373,26.662711864406777,84.01694915254237,12.066101694915254,4.293220338983051,5.389830508474576,241.77966101694915,2.0338983050847457,96009,N 
2015-03-05,23.153225806451612,30.37741935483871,25.967741935483872,85.79032258064517,9.932258064516128,4.430645161290323,4.629032258064516,223.33870967741936,1.7741935483870968,96009,N 
2015-03-06,22.69344262295082,30.74098360655738,25.92295081967213,84.63934426229508,11.362295081967213,3.916393442622951,5.147540983606557,226.2295081967213,1.9180327868852458,96009,N 
2015-03-07,23.025454545454547,30.69090909090909,26.194545454545455,86.14545454545454,14.996363636363636,4.592727272727273,5.345454545454546,230.25454545454545,1.9272727272727272,96009,N 
2015-03-08,23.233823529411765,30.86764705882353,26.530882352941177,83.3970588235294,12.064705882352941,3.222058823529412,4.9411764705882355,244.7941176470588,1.7647058823529411,96015,N 
2015-03-09,23.07,31.398333333333333,26.553333333333335,83.11666666666666,5.421666666666667,5.05,5.266666666666667,225.46666666666667,2.05,96001,N 
2015-03-10,23.580357142857142,31.823214285714283,27.017857142857142,82.92857142857143,9.507142857142856,6.521428571428571,5.303571428571429,222.41071428571428,1.9642857142857142,96001,N 
2015-03-11,23.346666666666668,30.990000000000002,26.456666666666667,84.3,10.243333333333334,6.0,5.2,221.4,2.0833333333333335,96001,N 
2015-03-12,23.24655172413793,31.146551724137932,26.46034482758621,85.03448275862068,7.358620689655172,4.410344827586207,5.431034482758621,222.10344827586206,2.0517241379310347,96009,N 
2015-03-13,23.522641509433964,31.549056603773582,26.962264150943398,83.20754716981132,4.343396226415094,4.941509433962263,5.245283018867925,198.8679245283019,1.9433962264150944,96001,N 
2015-03-14,23.960869565217394,31.463043478260868,27.01521739130435,83.76086956521739,3.0891304347826085,5.291304347826087,5.065217391304348,211.30434782608697,1.9130434782608696,96001,N 
2015-03-15,23.432786885245903,31.11639344262295,26.47049180327869,85.06557377049181,8.224590163934426,4.177049180327869,5.311475409836065,221.36065573770492,1.639344262295082,96001,N 
2015-03-16,23.270491803278688,31.788524590163934,26.854098360655737,84.31147540983606,15.060655737704918,4.855737704918033,4.639344262295082,212.39344262295083,1.7704918032786885,96035,N 
2015-03-17,23.28103448275862,31.7,26.853448275862068,84.5,6.843103448275862,6.7396551724137925,4.258620689655173,213.58620689655172,1.3448275862068966,96001,N 
2015-03-18,23.39272727272727,32.04545454545455,27.152727272727276,83.49090909090908,7.832727272727273,6.1036363636363635,4.2,186.0,1.4545454545454546,96001,N 
2015-03-19,23.4,31.63,26.844,83.64,8.62,6.602,4.1,188.06,1.46,96009,N 
2015-03-20,23.452830188679247,31.69245283018868,26.941509433962267,83.75471698113208,8.837735849056603,4.979245283018868,4.339622641509434,177.45283018867926,1.471698113207547,96001,N 
2015-03-21,23.745,31.753333333333334,26.904999999999998,85.31666666666666,10.151666666666667,4.9383333333333335,4.483333333333333,187.5,1.3833333333333333,96001,N 
2015-03-22,23.436666666666667,31.805,26.855,84.98333333333333,9.793333333333333,5.251666666666667,4.55,188.0,1.4833333333333334,96001,N 
2015-03-23,23.56,32.10545454545454,27.196363636363635,83.14545454545454,8.105454545454545,5.8,4.381818181818182,195.1090909090909,1.4727272727272727,96009,N 
2015-03-24,23.58301886792453,32.049056603773586,27.11320754716981,83.62264150943396,3.120754716981132,6.477358490566038,4.716981132075472,152.77358490566039,1.6226415094339623,96001,N 
2015-03-25,23.485185185185188,31.92037037037037,26.9037037037037,84.22222222222223,10.624074074074075,6.177777777777778,5.074074074074074,160.72222222222223,1.8888888888888888,96009,N 
2015-03-26,23.28909090909091,31.703636363636363,27.072727272727274,83.98181818181818,7.009090909090909,6.058181818181818,4.909090909090909,164.4909090909091,1.709090909090909,96001,N 
2015-03-27,23.61090909090909,32.261818181818185,27.29272727272727,82.89090909090909,5.581818181818182,5.994545454545454,5.2,177.21818181818182,1.8181818181818181,96001,N 
2015-03-28,23.605,32.333333333333336,27.28166666666667,82.76666666666667,4.341666666666667,6.901666666666667,4.866666666666666,182.71666666666667,1.6666666666666667,96015,N 
2015-03-29,23.63529411764706,32.10588235294118,27.243137254901963,83.11764705882354,4.519607843137255,6.986274509803922,4.588235294117647,158.23529411764707,1.4901960784313726,96015,N 
2015-03-30,23.961363636363636,32.38409090909091,27.545454545454547,83.36363636363636,5.204545454545454,6.05,4.409090909090909,152.72727272727272,1.5227272727272727,96041,N 
2015-03-31,23.837500000000002,32.27321428571428,27.369642857142857,83.875,6.751785714285714,7.0928571428571425,4.410714285714286,158.51785714285714,1.5357142857142858,96009,N 
2015-04-01,24.09090909090909,32.04242424242425,27.46969696969697,84.42424242424242,11.165151515151514,6.172727272727272,4.651515151515151,177.93939393939394,1.5454545454545454,96011,N 
2015-04-02,23.679310344827588,32.16206896551724,27.024137931034485,84.70689655172414,9.027586206896553,6.406896551724138,4.4655172413793105,241.72413793103448,1.603448275862069,96001,N 
2015-04-03,23.660377358490567,31.454716981132073,26.732075471698113,85.30188679245283,14.843396226415095,5.615094339622642,4.584905660377358,190.1320754716981,1.3773584905660377,96015,N 
2015-04-04,23.69245283018868,32.10754716981132,27.143396226415092,84.77358490566037,9.547169811320755,4.892452830188679,4.490566037735849,172.35849056603774,1.528301886792453,96009,N 
2015-04-05,23.493650793650794,31.976190476190474,27.006349206349206,84.61904761904762,11.852380952380953,6.68095238095238,4.587301587301587,161.6031746031746,1.4603174603174602,96001,N 
2015-04-06,23.582758620689653,32.11034482758621,27.029310344827586,84.06896551724138,6.986206896551724,5.531034482758621,5.0344827586206895,154.0344827586207,1.5689655172413792,96001,N 
2015-04-07,23.74259259259259,31.51111111111111,26.824074074074073,85.24074074074075,10.95185185185185,5.7444444444444445,4.722222222222222,163.25925925925927,1.6111111111111112,96011,N 
2015-04-08,23.087500000000002,31.991071428571427,26.917857142857144,83.85714285714286,13.419642857142858,4.939285714285715,5.375,189.82142857142858,1.5357142857142858,96001,N 
2015-04-09,23.297959183673466,31.70408163265306,27.00408163265306,83.73469387755102,4.371428571428572,6.481632653061225,4.3061224489795915,203.87755102040816,1.4489795918367347,96009,N 
2015-04-10,23.45357142857143,32.35357142857143,27.217857142857145,82.89285714285714,8.219642857142857,6.366071428571429,4.339285714285714,158.0,1.4464285714285714,96009,N 
2015-04-11,23.53272727272727,31.616363636363637,27.081818181818182,84.03636363636363,8.027272727272727,6.718181818181818,4.290909090909091,196.0,1.4181818181818182,96001,N 
2015-04-12,23.483076923076926,31.60307692307692,26.752307692307692,85.04615384615384,14.076923076923077,6.472307692307692,4.292307692307692,191.95384615384614,1.2923076923076924,96001,N 
2015-04-13,23.557407407407407,31.60185185185185,26.925925925925927,84.11111111111111,16.362962962962964,4.605555555555555,4.407407407407407,204.53703703703704,1.4444444444444444,96001,N 
2015-04-14,23.73272727272727,31.64,27.278181818181817,83.4,4.543636363636363,5.590909090909091,4.581818181818182,173.63636363636363,1.6727272727272726,96001,N 
2015-04-15,23.66166666666667,31.965,27.23166666666667,83.16666666666667,11.451666666666666,5.968333333333334,4.583333333333333,184.16666666666666,1.6833333333333333,96001,N 
2015-04-16,24.11,32.09,27.5,83.66,8.448,6.028,4.64,155.58,1.74,96001,N 
2015-04-17,24.227586206896554,31.36896551724138,26.95689655172414,85.39655172413794,6.594827586206897,5.505172413793104,4.206896551724138,172.3448275862069,1.3448275862068966,96001,N 
2015-04-18,23.700000000000003,32.127419354838715,27.23225806451613,84.38709677419355,9.367741935483872,3.920967741935484,4.32258064516129,206.70967741935485,1.532258064516129,96001,N 
2015-04-19,23.857692307692307,32.11923076923077,27.275,83.4423076923077,7.486538461538462,6.300000000000001,4.230769230769231,188.94230769230768,1.4038461538461537,96009,N 
2015-04-20,23.559322033898304,32.172881355932205,27.203389830508474,83.64406779661017,9.852542372881356,6.128813559322034,4.610169491525424,213.0,1.6101694915254237,96001,N 
2015-04-21,23.661818181818184,32.18,27.119999999999997,84.12727272727273,8.085454545454546,6.612727272727272,4.581818181818182,213.72727272727272,1.5272727272727273,96015,N 
2015-04-22,23.803333333333335,32.08,27.228333333333335,83.4,5.076666666666667,6.066666666666666,4.9,244.93333333333334,1.75,96001,N 
2015-04-23,23.990322580645163,31.848387096774193,27.05806451612903,84.35483870967742,9.77258064516129,6.283870967741936,5.258064516129032,223.46774193548387,1.6451612903225807,96001,N 
2015-04-24,23.741818181818182,31.320000000000004,26.64,86.45454545454545,9.954545454545455,5.681818181818182,4.709090909090909,192.0909090909091,1.4545454545454546,96001,N 
2015-04-25,23.62608695652174,30.85797101449275,26.372463768115942,86.92753623188406,14.353623188405797,4.9,4.956521739130435,202.3913043478261,1.7246376811594204,96009,N 
2015-04-26,23.566666666666666,30.810000000000002,26.43166666666667,85.86666666666666,13.453333333333335,3.4233333333333333,4.233333333333333,200.16666666666666,1.5166666666666666,96009,N 
2015-04-27,23.625352112676058,31.204225352112676,26.640845070422536,85.12676056338029,11.926760563380281,4.192957746478873,4.47887323943662,180.22535211267606,1.6056338028169015,96009,N 
2015-04-28,23.53448275862069,31.42413793103448,26.846551724137928,85.13793103448276,12.993103448275862,3.9896551724137934,4.310344827586207,205.68965517241378,1.4482758620689655,96001,N 
2015-04-29,23.496610169491525,31.64915254237288,26.935593220338983,85.23728813559322,7.106779661016949,5.01864406779661,4.593220338983051,194.57627118644066,1.6101694915254237,96009,N 
2015-04-30,24.125925925925927,31.729629629629628,27.17222222222222,84.5,9.401851851851852,5.083333333333333,4.814814814814815,195.53703703703704,1.6111111111111112,96009,N 
2015-05-01,23.732,31.608,27.094,83.6,6.794,5.404,4.14,229.8,1.48,96009,N 
2015-05-02,23.456060606060603,31.365151515151513,26.615151515151513,85.81818181818181,15.001515151515152,5.654545454545454,4.333333333333333,189.4848484848485,1.4696969696969697,96009,N 
2015-05-03,23.55238095238095,30.674603174603174,26.168253968253968,86.65079365079364,10.238095238095237,4.022222222222222,4.2063492063492065,218.33333333333334,1.3333333333333333,96009,N 
2015-05-04,23.74642857142857,31.642857142857142,27.00357142857143,83.75,9.1375,3.7339285714285713,4.392857142857143,175.26785714285714,1.5,96009,N 
2015-05-05,22.816,30.881999999999998,26.346,82.28,9.566,5.352,4.06,166.0,1.48,96009,N 
2015-05-06,22.812280701754386,31.69122807017544,26.794736842105262,81.14035087719299,7.647368421052631,5.838596491228071,4.56140350877193,159.6315789473684,1.6491228070175439,96009,N 
2015-05-07,22.960377358490568,31.701886792452832,26.883018867924527,82.09433962264151,6.052830188679246,7.00754716981132,4.320754716981132,156.03773584905662,1.6037735849056605,96073,N 
2015-05-08,23.07872340425532,31.23404255319149,26.680851063829788,80.76595744680851,7.525531914893617,6.604255319148936,4.76595744680851,147.9787234042553,1.7446808510638299,96009,N 
2015-05-09,23.483673469387757,32.291836734693874,27.33877551020408,80.46938775510205,8.169387755102042,6.504081632653061,4.346938775510204,151.30612244897958,1.7551020408163265,96009,N 
2015-05-10,23.81041666666667,32.31666666666667,27.602083333333336,80.75,3.9250000000000003,7.279166666666666,4.875,134.77083333333334,1.875,96009,N 
2015-05-11,24.37560975609756,32.4390243902439,27.919512195121953,81.48780487804878,3.3243902439024393,7.704878048780487,4.951219512195122,132.3170731707317,2.0,96009,N 
2015-05-12,24.364583333333332,31.81458333333333,27.347916666666666,84.0625,5.4875,7.047916666666667,4.416666666666667,156.66666666666666,1.6666666666666667,96009,N 
2015-05-13,24.140625,32.234375,27.45625,83.96875,7.30625,5.028125,4.25,181.09375,1.375,96009,N 
2015-05-14,24.303333333333335,31.886666666666667,27.34333333333333,84.05,7.876666666666666,5.783333333333333,4.816666666666666,165.85,1.75,96009,N 
2015-05-15,24.285714285714285,32.025,27.535714285714285,82.80357142857143,6.910714285714286,5.460714285714286,5.142857142857143,160.76785714285714,1.8928571428571428,96001,N 
2015-05-16,24.214285714285715,31.5625,27.273214285714285,81.5,9.1875,5.764285714285714,4.696428571428571,166.69642857142858,1.875,96009,N 
2015-05-17,23.567307692307693,31.875,27.22307692307692,80.42307692307692,6.801923076923076,5.865384615384615,4.6923076923076925,154.26923076923077,1.8076923076923077,96009,N 
2015-05-18,23.58372093023256,31.911627906976744,27.23488372093023,80.83720930232558,2.86046511627907,6.939534883720929,4.046511627906977,156.69767441860466,1.558139534883721,96009,N 
2015-05-19,23.270833333333332,32.12708333333333,27.202083333333334,80.22916666666667,3.216666666666667,7.1000000000000005,4.5625,168.20833333333334,1.6666666666666667,96017,N 
2015-05-20,23.463636363636365,32.12,27.336363636363636,81.10909090909091,5.3545454545454545,7.62909090909091,4.654545454545454,160.83636363636364,1.8363636363636364,96009,N 
2015-05-21,23.335593220338982,32.108474576271185,27.183050847457626,81.01694915254237,5.022033898305085,7.527118644067797,4.932203389830509,151.864406779661,1.88135593220339,96009,N 
2015-05-22,23.503636363636364,31.934545454545457,27.14909090909091,80.50909090909092,3.110909090909091,7.589090909090909,4.545454545454546,150.36363636363637,1.690909090909091,96009,N 
2015-05-23,23.605999999999998,31.616,27.08,81.46,9.026,6.694,4.34,142.5,1.76,96015,N 
2015-05-24,23.263829787234044,31.878723404255318,27.019148936170215,81.27659574468085,7.078723404255319,5.8255319148936175,4.446808510638298,143.53191489361703,1.6808510638297873,96071,N 
2015-05-25,23.66875,31.85625,27.164583333333336,82.47916666666667,6.3500000000000005,7.04375,4.416666666666667,157.25,1.6875,96009,N 
2015-05-26,23.63269230769231,32.20384615384615,27.384615384615383,81.90384615384616,7.151923076923077,7.046153846153846,4.615384615384615,174.03846153846155,1.7307692307692308,96001,N 
2015-05-27,23.527692307692305,32.1,27.32,82.06153846153846,6.161538461538462,6.369230769230769,4.615384615384615,177.83076923076922,1.676923076923077,96009,N 
2015-05-28,23.670212765957448,32.206382978723404,27.376595744680852,81.23404255319149,4.3808510638297875,6.608510638297873,4.382978723404255,162.9787234042553,1.5957446808510638,96009,N 
2015-05-29,23.385416666666668,32.3375,27.34583333333333,80.16666666666667,3.3020833333333335,7.402083333333334,4.625,162.14583333333334,1.7291666666666667,96009,N 
2015-05-30,24.158620689655173,32.23103448275862,27.579310344827583,82.13793103448276,3.056896551724138,7.541379310344827,4.4655172413793105,163.20689655172413,1.706896551724138,96009,N 
2015-05-31,24.0625,32.13333333333333,27.641666666666666,81.47916666666667,1.8875,6.485416666666667,4.6875,138.27083333333334,1.8125,96015,N 
2015-06-01,23.894444444444442,32.26111111111111,27.437037037037037,81.94444444444444,5.1722222222222225,6.651851851851852,4.37037037037037,145.07407407407408,1.7037037037037037,96009,N 
2015-06-02,23.461363636363636,31.754545454545454,26.843181818181815,83.20454545454545,10.379545454545454,6.963636363636363,4.636363636363637,150.9090909090909,1.7045454545454546,96009,N 
2015-06-03,23.594444444444445,31.988888888888887,27.19027777777778,82.70833333333333,11.747222222222222,5.701388888888889,4.5,155.09722222222223,1.7916666666666667,96015,N 
2015-06-04,24.277358490566037,32.06792452830189,27.80377358490566,81.22641509433963,5.49811320754717,7.650943396226415,5.226415094339623,144.71698113207546,2.1320754716981134,96001,N 
2015-06-05,24.215384615384615,32.34423076923077,27.74230769230769,80.34615384615384,4.384615384615385,6.517307692307692,4.846153846153846,133.46153846153845,1.9615384615384615,96009,N 
2015-06-06,24.089655172413792,31.86896551724138,27.339655172413792,82.36206896551724,3.3275862068965516,6.939655172413793,4.982758620689655,164.68965517241378,2.086206896551724,96001,N 
2015-06-07,24.37017543859649,31.864912280701752,27.417543859649122,84.33333333333333,11.09122807017544,5.9298245614035086,4.649122807017544,152.68421052631578,1.894736842105263,96009,N 
2015-06-08,24.324590163934424,31.10327868852459,27.050819672131148,85.04918032786885,10.50327868852459,5.4573770491803275,4.377049180327869,162.78688524590163,1.721311475409836,96009,N 
2015-06-09,24.153968253968255,31.06984126984127,27.023809523809526,84.71428571428571,8.980952380952381,4.149206349206349,4.555555555555555,164.0952380952381,1.5555555555555556,96009,N 
2015-06-10,23.963492063492065,31.476190476190474,26.99206349206349,84.28571428571429,10.33174603174603,4.082539682539682,4.349206349206349,164.04761904761904,1.507936507936508,96009,N 
2015-06-11,23.271929824561404,31.12280701754386,26.5719298245614,84.33333333333333,8.36140350877193,5.1385964912280695,4.280701754385965,172.6315789473684,1.631578947368421,96009,N 
2015-06-12,23.16769230769231,30.943076923076923,26.416923076923077,83.53846153846153,15.513846153846153,5.443076923076923,4.153846153846154,158.7846153846154,1.476923076923077,96009,N 
2015-06-13,23.228787878787877,31.413636363636368,26.595454545454544,82.75757575757575,8.475757575757575,4.993939393939394,4.636363636363637,179.1060606060606,1.696969696969697,96001,N 
2015-06-14,23.33606557377049,30.821311475409836,26.485245901639342,82.55737704918033,8.881967213114754,5.883606557377049,4.295081967213115,180.24590163934425,1.8032786885245902,96009,N 
2015-06-15,23.105172413793102,31.24827586206897,26.53103448275862,82.51724137931035,7.056896551724138,4.927586206896552,4.620689655172414,176.39655172413794,1.7413793103448276,96001,N 
2015-06-16,23.145614035087718,30.966666666666665,26.44736842105263,82.59649122807018,6.478947368421053,5.5543859649122815,4.508771929824562,152.87719298245614,1.736842105263158,96001,N 
2015-06-17,22.8,31.29642857142857,26.650000000000002,81.28571428571429,4.4375,4.873214285714285,4.375,156.875,1.7142857142857142,96001,N 
2015-06-18,22.76078431372549,30.639215686274508,26.423529411764704,82.31372549019608,5.286274509803922,6.245098039215686,4.529411764705882,153.31372549019608,1.7647058823529411,96001,N 
2015-06-19,22.97254901960784,31.17450980392157,26.711764705882352,80.62745098039215,4.386274509803921,6.1686274509803924,4.705882352941177,166.27450980392157,1.9803921568627452,96009,N 
